customer_id,age,gender,education,employment_status, annual_income ,marital_status,number_of_children,region,annual_spending,credit_score,loyalty_years,payment_type,online_shopper,churn
229.00,29.00,Female,Bachelor,Employed,60232.75,Married,0.00,Suburban,16080.56,445.00,9.00,Credit Card,No,No
230.00,46.00,Female,Diploma,Student,5000.00,Married,0.00,Urban,6829.90,428.00,20.00,Credit Card,No,No
231.00,29.00,Female,High School,Student,15337.09,Single,0.00,Urban,3987.85,399.00,8.00,Credit Card,No,Yes
232.00,40.00,Male,Bachelor,Employed,47608.82,Married,2.00,Urban,14744.17,472.00,19.00,Debit Card,Yes,No
233.00,38.00,Female,High School,Employed,18421.30,Single,0.00,Rural,6510.58,461.00,17.00,Mobile Money,Yes,No
234.00,30.00,Male,Bachelor,Employed,48066.04,Married,1.00,Urban,14119.91,479.00,8.00,Credit Card,Yes,No
235.00,63.00,Male,Master,Employed,76149.89,Married,2.00,Urban,18922.78,579.00,39.00,Mobile Money,Yes,No
236.00,45.00,Female,PhD,Employed,99103.74,Married,2.00,Urban,43368.86,592.00,24.00,Mobile Money,No,No
237.00,18.00,Female,High School,Self-Employed,32831.78,Single,0.00,Urban,12516.03,352.00,0.00,Debit Card,No,No
238.00,40.00,Female,Master,Employed,55053.51,Married,1.00,Suburban,12311.76,447.00,18.00,Debit Card,Yes,No
239.00,30.00,Female,Diploma,Self-Employed,35545.87,Single,0.00,Rural,15901.46,394.00,9.00,Debit Card,Yes,No
240.00,48.00,Female,Master,Employed,61458.84,Married,2.00,Urban,27816.94,463.00,23.00,Debit Card,No,No
241.00,28.00,Female,Bachelor,Self-Employed,55648.02,Married,0.00,Suburban,28388.43,451.00,3.00,Credit Card,No,Yes
242.00,36.00,Female,High School,Self-Employed,38123.44,Single,0.00,Rural,18766.27,510.00,10.00,Debit Card,Yes,No
243.00,44.00,Female,Diploma,Employed,55504.93,Married,5.00,Rural,21968.53,483.00,23.00,Cash,No,No
244.00,48.00,Female,Diploma,Self-Employed,54366.21,Married,1.00,Suburban,15080.97,513.00,27.00,Debit Card,No,Yes
245.00,23.00,Female,Bachelor,Employed,45974.15,Single,0.00,Urban,17792.48,456.00,0.00,Debit Card,Yes,Yes
246.00,33.00,Male,Diploma,Employed,34444.99,Married,0.00,Suburban,9737.92,426.00,10.00,Debit Card,No,No
247.00,32.00,Female,Bachelor,Employed,51005.67,Married,1.00,Suburban,10703.61,469.00,11.00,Credit Card,Yes,No
248.00,30.00,Female,Bachelor,Employed,58113.71,Married,0.00,Suburban,23715.77,465.00,11.00,Credit Card,No,No
249.00,59.00,Male,PhD,Employed,102570.04,Married,3.00,Rural,33490.87,602.00,40.00,Credit Card,No,No
250.00,42.00,Female,Master,Self-Employed,80260.80,Married,0.00,Suburban,36942.18,547.00,21.00,Mobile Money,Yes,No
251.00,22.00,Male,Diploma,Employed,52310.22,Single,0.00,Urban,24255.04,436.00,0.00,Mobile Money,No,No
252.00,49.00,Female,Bachelor,Employed,71831.29,Single,0.00,Suburban,28416.44,520.00,26.00,Mobile Money,Yes,No
253.00,63.00,Female,Master,Unemployed,18200.75,Married,4.00,Urban,6978.50,454.00,36.00,Credit Card,Yes,No
254.00,50.00,Male,Master,Self-Employed,80994.84,Married,5.00,Urban,29293.92,537.00,27.00,Debit Card,No,No
255.00,19.00,Male,High School,Employed,27115.05,Single,0.00,Suburban,19462.69,428.00,0.00,Credit Card,No,No
256.00,32.00,Female,Diploma,Employed,40499.92,Single,0.00,Urban,18804.43,471.00,14.00,Mobile Money,Yes,No
257.00,53.00,Male,Diploma,Employed,37134.57,Married,3.00,Urban,3930.36,506.00,31.00,Mobile Money,No,No
258.00,29.00,Male,Diploma,Employed,47073.42,Married,1.00,Urban,18699.41,443.00,7.00,Mobile Money,Yes,No
259.00,43.00,Male,High School,Unemployed,5000.00,Single,0.00,Rural,4265.38,360.00,16.00,Cash,Yes,No
260.00,47.00,Female,Diploma,Employed,35723.02,Married,1.00,Urban,1000.00,491.00,23.00,Credit Card,No,No
261.00,26.00,Female,Bachelor,Employed,57633.40,Married,1.00,Urban,23798.47,415.00,1.00,Debit Card,No,No
262.00,37.00,Female,Diploma,Student,14960.68,Married,3.00,Rural,4244.21,443.00,12.00,Mobile Money,No,No
263.00,18.00,Male,Bachelor,Self-Employed,83562.28,Single,0.00,Suburban,28680.39,561.00,0.00,Credit Card,No,No
264.00,25.00,Female,High School,Employed,19687.80,Married,0.00,Urban,5926.69,420.00,1.00,Debit Card,No,Yes
265.00,34.00,Female,Master,Self-Employed,78783.66,Married,2.00,Suburban,32287.83,525.00,9.00,Credit Card,Yes,Yes
266.00,23.00,Male,Master,Unemployed,5000.00,Single,0.00,Urban,4553.17,320.00,0.00,Debit Card,Yes,Yes
267.00,57.00,Female,Bachelor,Employed,46121.05,Married,2.00,Suburban,22697.05,494.00,36.00,Cash,Yes,No
268.00,20.00,Female,Master,Unemployed,6848.60,Single,0.00,Urban,1000.00,341.00,0.00,Credit Card,Yes,No
269.00,32.00,Female,High School,Employed,25829.62,Married,0.00,Urban,16346.59,425.00,8.00,Debit Card,Yes,No
270.00,39.00,Male,Bachelor,Unemployed,14673.08,Married,0.00,Urban,10030.18,413.00,20.00,Credit Card,No,No
271.00,55.00,Male,High School,Student,9755.63,Married,1.00,Urban,1000.00,476.00,28.00,Cash,No,No
272.00,20.00,Male,Diploma,Employed,37611.20,Single,0.00,Suburban,10490.34,404.00,0.00,Debit Card,No,No
273.00,51.00,Male,Diploma,Self-Employed,51759.50,Married,2.00,Suburban,19523.06,535.00,25.00,Credit Card,No,No
274.00,38.00,Female,Bachelor,Self-Employed,66912.59,Married,1.00,Rural,12327.91,515.00,15.00,Credit Card,Yes,No
275.00,26.00,Male,Diploma,Self-Employed,39733.41,Married,2.00,Suburban,3308.48,427.00,8.00,Mobile Money,No,Yes
276.00,43.00,Female,Bachelor,Unemployed,5000.00,Married,2.00,Urban,2896.73,402.00,19.00,Credit Card,No,No
277.00,40.00,Male,Diploma,Employed,44669.46,Married,1.00,Suburban,8860.03,489.00,21.00,Credit Card,No,No
278.00,30.00,Male,Master,Self-Employed,97172.02,Married,0.00,Suburban,34284.77,505.00,6.00,Cash,Yes,No
279.00,38.00,Female,Bachelor,Self-Employed,86283.08,Married,2.00,Rural,36793.07,513.00,12.00,Mobile Money,Yes,No
280.00,33.00,Male,High School,Self-Employed,43483.64,Married,1.00,Suburban,19132.67,417.00,13.00,Debit Card,No,No
281.00,39.00,Female,Diploma,Self-Employed,59660.12,Married,4.00,Urban,25533.00,508.00,17.00,Cash,Yes,Yes
282.00,45.00,Male,Master,Employed,73691.68,Married,1.00,Urban,31172.22,554.00,20.00,Cash,Yes,No
283.00,57.00,Male,Diploma,Employed,42416.08,Single,0.00,Suburban,20862.48,466.00,38.00,Credit Card,Yes,No
284.00,23.00,Female,Bachelor,Unemployed,17388.01,Single,0.00,Urban,14200.61,396.00,0.00,Credit Card,No,No
285.00,63.00,Female,Bachelor,Student,10153.52,Married,1.00,Urban,5227.75,438.00,37.00,Debit Card,No,No
286.00,18.00,Male,Diploma,Employed,44856.61,Single,0.00,Suburban,17518.39,426.00,0.00,Debit Card,No,No
287.00,36.00,Male,Diploma,Employed,35835.22,Single,0.00,Urban,15237.32,461.00,16.00,Credit Card,Yes,No
288.00,45.00,Female,Diploma,Unemployed,10820.46,Married,1.00,Urban,1000.00,394.00,20.00,Credit Card,No,No
289.00,41.00,Female,High School,Self-Employed,26576.27,Married,0.00,Urban,7384.51,453.00,18.00,Mobile Money,No,No
290.00,30.00,Female,Diploma,Self-Employed,51799.41,Single,0.00,Suburban,28166.79,524.00,9.00,Debit Card,No,No
291.00,35.00,Male,High School,Employed,22327.22,Married,1.00,Suburban,14862.96,408.00,17.00,Debit Card,No,No
292.00,32.00,Female,Diploma,Self-Employed,48269.96,Single,0.00,Urban,23464.40,496.00,6.00,Mobile Money,No,No
293.00,30.00,Male,Diploma,Self-Employed,52003.93,Single,0.00,Urban,26024.64,487.00,5.00,Debit Card,Yes,No
294.00,48.00,Male,PhD,Self-Employed,112687.13,Married,1.00,Urban,34057.28,606.00,21.00,Debit Card,No,No
295.00,42.00,Female,Bachelor,Self-Employed,72172.07,Married,2.00,Rural,17347.87,552.00,17.00,Credit Card,No,No
296.00,29.00,Male,Bachelor,Employed,53293.67,Married,0.00,Urban,16646.51,451.00,10.00,Credit Card,Yes,No
297.00,48.00,Male,High School,Student,9888.51,Married,4.00,Rural,2297.86,450.00,28.00,Credit Card,No,No
298.00,41.00,Male,High School,Self-Employed,32107.00,Married,2.00,Rural,9342.60,489.00,20.00,Mobile Money,No,No
299.00,47.00,Male,Master,Employed,54233.01,Married,0.00,Urban,18283.30,501.00,28.00,Debit Card,Yes,No
300.00,45.00,Female,Bachelor,Student,15242.47,Married,5.00,Suburban,7086.11,395.00,26.00,Debit Card,No,No
301.00,28.00,Female,High School,Student,8387.90,Married,1.00,Urban,2848.37,392.00,3.00,Cash,Yes,No
302.00,31.00,Male,Diploma,Unemployed,20106.59,Married,0.00,Rural,6412.58,396.00,10.00,Mobile Money,No,No
303.00,46.00,Female,Bachelor,Employed,54797.69,Married,0.00,Suburban,9989.17,502.00,24.00,Credit Card,No,No
304.00,45.00,Female,Master,Employed,57174.69,Single,0.00,Suburban,16662.19,500.00,25.00,Debit Card,No,No
305.00,37.00,Female,High School,Employed,29266.95,Single,0.00,Suburban,6385.75,471.00,19.00,Credit Card,No,No
306.00,39.00,Male,Bachelor,Employed,62092.64,Married,5.00,Urban,28057.66,490.00,17.00,Cash,Yes,No
307.00,53.00,Female,Bachelor,Employed,58808.28,Married,1.00,Urban,19784.22,519.00,28.00,Credit Card,No,No
308.00,30.00,Female,PhD,Employed,88826.04,Married,2.00,Suburban,43907.37,575.00,6.00,Credit Card,Yes,No
309.00,44.00,Male,Master,Employed,56691.53,Married,2.00,Urban,26916.89,488.00,26.00,Cash,No,No
310.00,35.00,Male,Diploma,Student,5000.00,Single,0.00,Urban,1000.00,365.00,15.00,Credit Card,Yes,No
311.00,35.00,Male,Bachelor,Employed,58817.91,Married,0.00,Suburban,24542.30,511.00,11.00,Debit Card,No,No
312.00,51.00,Female,Bachelor,Employed,41678.74,Married,0.00,Rural,21345.96,502.00,33.00,Credit Card,Yes,No
313.00,47.00,Male,Bachelor,Employed,52454.04,Married,2.00,Rural,14687.00,457.00,20.00,Debit Card,No,No
314.00,47.00,Female,Master,Employed,70307.38,Married,3.00,Rural,20130.73,492.00,29.00,Debit Card,Yes,No
315.00,53.00,Male,Master,Unemployed,30199.50,Married,2.00,Suburban,8425.08,480.00,29.00,Debit Card,No,No
316.00,38.00,Female,High School,Employed,34915.92,Married,2.00,Rural,17187.79,415.00,13.00,Debit Card,No,No
317.00,46.00,Male,High School,Self-Employed,43702.49,Married,1.00,Suburban,10374.24,490.00,24.00,Cash,Yes,No
318.00,34.00,Female,Bachelor,Self-Employed,68414.83,Single,0.00,Urban,13450.09,484.00,8.00,Debit Card,Yes,No
319.00,41.00,Female,Diploma,Employed,33236.71,Single,0.00,Urban,14742.40,485.00,16.00,Credit Card,No,No
320.00,36.00,Male,High School,Employed,25090.72,Single,0.00,Rural,11264.45,434.00,11.00,Cash,No,No
321.00,39.00,Male,Diploma,Employed,32538.72,Single,0.00,Suburban,17480.81,403.00,17.00,Cash,Yes,No
322.00,45.00,Male,Master,Employed,74726.25,Single,0.00,Suburban,32285.44,552.00,25.00,Credit Card,No,No
323.00,28.00,Female,High School,Employed,24448.62,Married,0.00,Urban,7587.75,430.00,1.00,Credit Card,Yes,Yes
324.00,63.00,Female,Bachelor,Self-Employed,62848.00,Married,5.00,Urban,16630.52,556.00,38.00,Credit Card,No,No
325.00,25.00,Male,High School,Employed,30179.93,Single,0.00,Rural,10547.25,394.00,0.00,Mobile Money,No,No
326.00,23.00,Male,High School,Employed,43130.50,Single,0.00,Suburban,11161.92,446.00,4.00,Debit Card,Yes,No
327.00,51.00,Male,Diploma,Employed,45257.07,Married,3.00,Rural,18346.79,513.00,24.00,Cash,Yes,No
328.00,47.00,Female,High School,Self-Employed,29817.17,Married,1.00,Urban,10557.11,469.00,28.00,Mobile Money,No,No
329.00,45.00,Female,Master,Employed,71214.78,Married,1.00,Urban,28378.05,530.00,21.00,Cash,No,No
330.00,45.00,Female,Master,Employed,83210.49,Married,1.00,Urban,31719.15,584.00,21.00,Mobile Money,No,No
331.00,37.00,Male,Bachelor,Self-Employed,70921.43,Married,0.00,Urban,15706.71,478.00,19.00,Mobile Money,Yes,No
332.00,27.00,Male,High School,Employed,17213.98,Married,0.00,Urban,1000.00,350.00,1.00,Credit Card,No,No
333.00,38.00,Female,Bachelor,Employed,47678.08,Married,1.00,Suburban,21350.20,462.00,17.00,Debit Card,No,No
334.00,29.00,Male,High School,Employed,22064.52,Single,0.00,Urban,4874.69,454.00,3.00,Credit Card,Yes,No
335.00,49.00,Female,Diploma,Student,19525.84,Married,3.00,Rural,10401.65,487.00,26.00,Cash,No,No
336.00,36.00,Male,Bachelor,Employed,65050.25,Single,0.00,Rural,23675.27,544.00,13.00,Cash,Yes,No
337.00,28.00,Male,Bachelor,Employed,49999.70,Married,0.00,Urban,28261.55,457.00,1.00,Credit Card,Yes,No
338.00,34.00,Female,High School,Student,5000.00,Single,0.00,Suburban,2861.71,326.00,9.00,Mobile Money,Yes,No
339.00,42.00,Female,Diploma,Employed,40357.53,Married,0.00,Suburban,15945.18,479.00,17.00,Cash,No,No
340.00,31.00,Female,Master,Self-Employed,84597.35,Single,0.00,Urban,24976.95,513.00,9.00,Debit Card,Yes,No
341.00,28.00,Male,Diploma,Employed,32301.39,Single,0.00,Rural,6505.16,443.00,3.00,Cash,Yes,Yes
342.00,40.00,Male,Master,Employed,68006.95,Single,0.00,Urban,24221.18,529.00,17.00,Debit Card,Yes,No
343.00,40.00,Female,PhD,Self-Employed,96371.17,Married,3.00,Suburban,40964.22,634.00,22.00,Credit Card,No,No
344.00,31.00,Female,Bachelor,Student,21178.57,Married,2.00,Urban,5129.92,460.00,9.00,Credit Card,Yes,No
345.00,32.00,Female,Diploma,Employed,25917.36,Married,0.00,Rural,7246.66,394.00,8.00,Debit Card,Yes,No
346.00,40.00,Male,Bachelor,Self-Employed,51828.48,Married,0.00,Suburban,18463.70,487.00,19.00,Credit Card,No,No
347.00,20.00,Female,High School,Self-Employed,39480.32,Single,0.00,Rural,16884.29,412.00,0.00,Credit Card,Yes,Yes
348.00,21.00,Female,Diploma,Employed,30104.99,Single,0.00,Urban,5039.62,388.00,0.00,Cash,No,No
349.00,29.00,Female,Bachelor,Self-Employed,61992.28,Married,0.00,Urban,14034.23,483.00,4.00,Debit Card,No,Yes
350.00,35.00,Female,Diploma,Employed,40505.38,Married,0.00,Urban,11568.83,397.00,10.00,Credit Card,Yes,Yes
351.00,41.00,Male,High School,Employed,35402.41,Married,2.00,Rural,12362.86,434.00,14.00,Debit Card,No,No
352.00,55.00,Female,Bachelor,Employed,53231.34,Married,1.00,Urban,18393.90,550.00,30.00,Credit Card,No,No
353.00,48.00,Female,Bachelor,Unemployed,30733.37,Married,5.00,Urban,12540.34,363.00,23.00,Mobile Money,No,No
354.00,36.00,Female,High School,Employed,29996.49,Married,0.00,Urban,6613.57,384.00,11.00,Credit Card,Yes,No
355.00,37.00,Female,Diploma,Self-Employed,57526.36,Single,0.00,Urban,28444.95,523.00,12.00,Debit Card,Yes,No
356.00,25.00,Female,High School,Employed,32228.45,Married,0.00,Rural,12458.03,454.00,5.00,Mobile Money,Yes,Yes
357.00,37.00,Female,Diploma,Employed,57049.68,Single,0.00,Urban,18412.24,449.00,19.00,Cash,No,No
358.00,34.00,Male,Bachelor,Self-Employed,74466.91,Single,0.00,Suburban,32938.59,551.00,7.00,Credit Card,Yes,No
359.00,41.00,Male,Bachelor,Self-Employed,66347.76,Married,1.00,Urban,26346.37,544.00,23.00,Cash,No,No
360.00,28.00,Male,Bachelor,Employed,60030.65,Married,1.00,Urban,14957.31,482.00,3.00,Cash,Yes,No
361.00,44.00,Male,High School,Employed,27913.47,Married,1.00,Urban,14216.24,437.00,24.00,Cash,No,No
362.00,56.00,Male,High School,Student,5000.00,Single,0.00,Suburban,1000.00,448.00,32.00,Debit Card,Yes,No
363.00,36.00,Male,High School,Employed,19572.71,Married,1.00,Urban,5799.28,405.00,9.00,Credit Card,Yes,No
364.00,42.00,Male,Diploma,Self-Employed,41533.91,Single,0.00,Urban,16793.49,473.00,21.00,Credit Card,Yes,No
365.00,46.00,Male,High School,Self-Employed,52487.77,Single,0.00,Urban,24693.67,526.00,23.00,Debit Card,Yes,No
366.00,33.00,Male,Diploma,Self-Employed,38367.75,Married,1.00,Suburban,15191.38,425.00,9.00,Debit Card,Yes,No
367.00,40.00,Male,High School,Student,5000.00,Single,0.00,Urban,2216.22,380.00,22.00,Credit Card,No,Yes
368.00,38.00,Female,Bachelor,Self-Employed,65250.25,Single,0.00,Rural,29898.00,549.00,20.00,Debit Card,No,No
369.00,39.00,Female,Bachelor,Employed,54516.73,Single,0.00,Urban,16002.66,455.00,14.00,Credit Card,Yes,No
370.00,28.00,Male,Bachelor,Employed,58069.81,Single,0.00,Rural,21022.05,495.00,4.00,Credit Card,Yes,No
371.00,38.00,Female,High School,Employed,26247.03,Single,0.00,Suburban,12639.65,433.00,18.00,Mobile Money,Yes,No
372.00,43.00,Female,Master,Employed,73563.01,Single,0.00,Suburban,33867.65,550.00,16.00,Mobile Money,No,No
373.00,55.00,Male,PhD,Student,27139.08,Married,4.00,Urban,3592.69,469.00,30.00,Debit Card,Yes,No
374.00,49.00,Female,High School,Employed,40133.06,Married,2.00,Urban,8960.56,458.00,22.00,Debit Card,No,No
375.00,63.00,Female,Bachelor,Self-Employed,63859.91,Married,2.00,Suburban,16952.66,498.00,43.00,Credit Card,No,No
376.00,28.00,Female,Master,Self-Employed,88890.75,Married,1.00,Suburban,34086.88,492.00,9.00,Cash,Yes,No
377.00,48.00,Male,Bachelor,Unemployed,7330.93,Married,2.00,Suburban,7752.98,398.00,29.00,Mobile Money,No,No
378.00,40.00,Female,Diploma,Employed,34226.27,Married,1.00,Urban,12127.15,474.00,16.00,Debit Card,Yes,No
379.00,64.00,Male,Diploma,Self-Employed,38610.13,Married,3.00,Urban,10097.64,517.00,44.00,Credit Card,Yes,No
380.00,28.00,Female,Bachelor,Employed,54634.04,Single,0.00,Suburban,14439.38,498.00,10.00,Debit Card,No,No
381.00,27.00,Female,Diploma,Self-Employed,41126.25,Married,1.00,Urban,12081.34,452.00,4.00,Credit Card,Yes,No
382.00,30.00,Female,Master,Employed,57834.45,Married,0.00,Rural,27505.54,475.00,4.00,Cash,No,No
383.00,18.00,Female,Bachelor,Student,7911.96,Single,0.00,Rural,1000.00,387.00,0.00,Debit Card,Yes,Yes
384.00,31.00,Male,High School,Employed,16171.33,Single,0.00,Urban,3737.74,403.00,5.00,Credit Card,Yes,No
385.00,28.00,Female,Bachelor,Employed,65617.54,Single,0.00,Suburban,23359.05,522.00,10.00,Credit Card,Yes,No
386.00,39.00,Female,Bachelor,Employed,50539.82,Married,3.00,Suburban,18429.51,485.00,19.00,Debit Card,No,No
387.00,42.00,Male,High School,Self-Employed,43882.53,Married,2.00,Urban,10700.13,445.00,17.00,Mobile Money,Yes,No
388.00,60.00,Female,Diploma,Self-Employed,44063.46,Married,5.00,Urban,20879.09,522.00,35.00,Debit Card,No,No
389.00,49.00,Male,Master,Employed,60440.50,Single,0.00,Urban,25278.20,517.00,26.00,Credit Card,No,No
390.00,31.00,Male,Bachelor,Employed,64404.19,Single,0.00,Urban,25619.93,460.00,8.00,Cash,Yes,No
391.00,27.00,Female,High School,Employed,30709.63,Married,1.00,Rural,10993.36,463.00,4.00,Credit Card,Yes,No
392.00,43.00,Male,High School,Employed,45095.27,Married,0.00,Suburban,13322.94,476.00,16.00,Debit Card,Yes,No
393.00,22.00,Female,Bachelor,Employed,51267.82,Single,0.00,Urban,8795.72,441.00,0.00,Credit Card,Yes,Yes
394.00,59.00,Male,Bachelor,Employed,51440.56,Single,0.00,Suburban,21007.91,498.00,39.00,Debit Card,Yes,No
395.00,52.00,Male,Diploma,Self-Employed,56038.33,Married,3.00,Rural,27711.01,486.00,33.00,Cash,No,No
396.00,32.00,Female,Bachelor,Employed,63094.02,Single,0.00,Urban,16571.44,492.00,10.00,Mobile Money,Yes,No
397.00,18.00,Male,High School,Student,7227.44,Single,0.00,Suburban,9141.80,388.00,0.00,Debit Card,Yes,Yes
398.00,54.00,Female,High School,Employed,56682.15,Married,2.00,Rural,6747.33,545.00,34.00,Credit Card,No,No
399.00,36.00,Female,Bachelor,Self-Employed,63755.51,Married,0.00,Rural,12648.71,480.00,11.00,Cash,No,No
400.00,52.00,Female,High School,Self-Employed,25844.29,Married,2.00,Suburban,1000.00,461.00,28.00,Debit Card,Yes,No
401.00,18.00,Female,Master,Employed,61979.56,Single,0.00,Rural,25797.14,544.00,0.00,Credit Card,No,No
402.00,30.00,Female,High School,Employed,27802.08,Married,1.00,Urban,14890.87,402.00,12.00,Debit Card,Yes,No
403.00,38.00,Male,Bachelor,Employed,67150.20,Single,0.00,Urban,25305.82,514.00,13.00,Credit Card,Yes,No
404.00,38.00,Female,Diploma,Employed,38509.25,Single,0.00,Urban,10448.80,479.00,20.00,Debit Card,Yes,No
405.00,32.00,Male,Diploma,Employed,52528.42,Married,1.00,Urban,20764.42,458.00,10.00,Mobile Money,Yes,No
406.00,45.00,Female,Bachelor,Employed,58475.40,Married,3.00,Urban,17383.91,458.00,23.00,Mobile Money,No,No
407.00,25.00,Female,Diploma,Employed,48666.95,Single,0.00,Rural,12977.89,507.00,1.00,Debit Card,No,Yes
408.00,36.00,Female,Bachelor,Employed,58097.35,Single,0.00,Rural,25469.15,483.00,17.00,Mobile Money,No,No
409.00,39.00,Female,Bachelor,Employed,58033.98,Single,0.00,Urban,16583.93,524.00,17.00,Mobile Money,No,No
410.00,44.00,Female,Bachelor,Employed,61021.68,Married,5.00,Rural,13865.66,496.00,19.00,Mobile Money,Yes,No
411.00,46.00,Female,Bachelor,Employed,50466.33,Single,0.00,Urban,25539.23,562.00,24.00,Credit Card,No,No
412.00,24.00,Female,Bachelor,Self-Employed,61554.29,Single,0.00,Urban,14355.34,525.00,0.00,Cash,Yes,No
413.00,19.00,Male,Bachelor,Self-Employed,68796.38,Single,0.00,Suburban,32043.35,469.00,0.00,Cash,No,No
414.00,53.00,Male,Bachelor,Student,26528.89,Married,1.00,Urban,12391.30,463.00,31.00,Cash,No,No
415.00,41.00,Male,Master,Employed,57673.97,Married,3.00,Urban,18866.70,493.00,14.00,Cash,Yes,No
416.00,29.00,Female,Diploma,Employed,23766.52,Married,0.00,Rural,2987.29,410.00,4.00,Credit Card,No,Yes
417.00,56.00,Male,Bachelor,Employed,52890.05,Single,0.00,Suburban,15130.70,498.00,32.00,Mobile Money,Yes,No
418.00,39.00,Male,High School,Employed,38246.78,Single,0.00,Suburban,15531.62,446.00,18.00,Cash,Yes,No
419.00,52.00,Male,Diploma,Self-Employed,48411.01,Married,3.00,Rural,26687.25,438.00,27.00,Credit Card,Yes,No
420.00,38.00,Female,Diploma,Employed,30645.36,Married,0.00,Rural,5022.75,426.00,18.00,Debit Card,Yes,No
421.00,62.00,Female,Master,Self-Employed,84632.75,Single,0.00,Urban,34347.96,575.00,35.00,Mobile Money,No,No
422.00,59.00,Male,Bachelor,Self-Employed,52136.21,Married,4.00,Urban,13146.08,506.00,36.00,Debit Card,Yes,No
423.00,35.00,Male,Bachelor,Student,16031.34,Married,3.00,Urban,9708.86,424.00,14.00,Mobile Money,No,No
